_id,rata,ente,descrizione,cod_tipoimposta,tipo_imposta,cod_imposta,imposta,spesa,aggregation-time,area_geografica,Tipo Imposta,SPESA TOTALE,2cod_imposta,cod imposta ext,ente%code
65Ee5Ac7Eb0F334C5C36754D,202402.0,957.0,Ordine Dott. Commercialisti Ed Esperti Contabili Di Verona,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,699.0999999999992,2024-03-11T02:01:04.421,Isole,Previdenziali,699.0999999999992,14,14,957.0
661738E7262Bc367Cf0Df869,202403.0,17.0,Consiglio Di Stato E T.A.R.,4,Varie,9.0,Riscatti,5052.75,2024-04-11T03:00:48.766,Nord,Varie,5052.75,9,9,17.0
66E0Ee64F458Af54A5Dbc7Da,202408.0,27.0,Agenzia Nazionale Per I Giovani - Ang,2,Erariali,8.0,Addizionali Comunali,782.9700000000001,2024-09-11T03:01:11.704,Isole,Erariali,782.9700000000001,8,8,27.0
66E0Ee64F458Af5423Ceb573,202408.0,969.0,N.D.,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,11174.96,2024-09-11T03:01:11.704,Isole,Previdenziali,11174.96,13,13,969.0
668F34139B1C1405Cffd2E37,202406.0,916.0,Azienda Sanitaria Locale Roma 5,2,Erariali,6.0,Irap,1214571.59,2024-07-11T03:01:16.866,Isole,Erariali,1214571.59,6,6,916.0
66E0Ee64F458Af5423Ceb546,202408.0,938.0,Ente Parco Nazionale Della Majella,2,Erariali,7.0,Addizionali Regionali,2049.87,2024-09-11T03:01:11.704,Nord,Erariali,2049.87,7,7,938.0
66Bf60520377F64B681B518F,202407.0,971.0,Arpal Puglia,3,Previdenziali,13.0,Nd,548503.4499999832,2024-08-16T16:11:01.334,Nord,Previdenziali,548503.4499999832,13,13,971.0
65Ee5Ac7Eb0F334C5C367561,202402.0,953.0,Anpal - Agenzia Nazionale Per Le Politiche Attive Del Lavoro,4,Varie,11.0,Prestiti,13098.59,2024-03-11T02:01:04.421,Sud,Varie,13098.59,11,11,953.0
66Bf60520377F64B681B519A,202407.0,950.0,Agenzia Italiana Per La Cooperazione Allo Sviluppo,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,189023.65000000017,2024-08-16T16:11:01.334,Nord,Previdenziali,189023.65000000017,13,13,950.0
6731590B5C833340B426Aeb5,202410.0,938.0,Ente Parco Nazionale Della Majella,1,Netto,15.0,Netto,64828.26,2024-11-11T02:00:28.485,Isole,Netto,64828.26,15,15,938.0
661738E49B1C14196E7Da2Cf,202403.0,10.0,Ministero Universita' E Ricerca,4,Varie,12.0,Altre Voci,94892.03,2024-04-11T03:00:48.766,Sud,Varie,94892.03,12,12,10.0
663Ec5F23F62190222Cfb5D6,202404.0,963.0,Ministero Universita' E Ricerca,4,Varie,11.0,?,4956.02,2024-05-11T03:01:07.269,Nord,Varie,4956.02,11,11,963.0
6667A4B7262Bc331Bdcd0B4D,202405.0,27.0,Agenzia Nazionale Per I Giovani - Ang,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,11645.690000000008,2024-06-11T03:01:23.745,Isole,Previdenziali,11645.690000000008,14,14,27.0
668F34119B1C1405Cffd2Dc7,202406.0,18.0,Corte Dei Conti,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,4402887.82,2024-07-11T03:01:16.866,Sud,Previdenziali,4402887.82,13,13,18.0
66Bf60530377F64B679F28Ec,202407.0,21.0,Agenzia Delle Dogane,1,Netto,15.0,Netto,29048005.99,2024-08-16T16:11:01.334,Isole,Netto,29048005.99,15,15,21.0
6667A4C1262Bc331Baee743D,202405.0,938.0,Ente Parco Nazionale Della Majella,2,Assistenziali,6.0,Irap,33271.86,2024-06-11T03:01:23.745,Nord,Erariali,33492.77500000004,6,6,938.0
66Bf604A0377F64B679F2879,202407.0,16.0,C.N.E.L.- Consiglio Nazionale Dell'Economia E Del Lavoro,2,Erariali,6.0,Irap,18795.21,2024-08-16T16:11:01.334,Nord,Erariali,18795.21,6,6,16.0
668F34110377F62206882C55,202406.0,959.0,Autorita' Di Bacino Distrettuale Del Fiume Po,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,15212.08,2024-07-11T03:01:16.866,Isole,Previdenziali,15212.08,14,14,959.0
668F34090377F62206882C41,202406.0,25.0,Archivi Notarili,4,Varie,12.0,Altre Voci,4199.749999999999,2024-07-11T03:01:16.866,Isole,Varie,4199.749999999999,12,12,25.0
66Bf60490377F64B681B50F3,202407.0,964.0,Comune Di Caravaggio,2,Erariali,7.0,Addizionali Regionali,3533.1800000000007,2024-08-16T16:11:01.334,Centro,Erariali,3533.1800000000007,7,7,964.0
66E0Ee64F458Af54A5Dbc7Ed,202408.0,971.0,Arpal Puglia,2,Erariali,8.0,Addizionali Comunali,33271.86,2024-09-11T03:01:11.704,Nord,Erariali,33492.77500000004,8,8,971.0
663Ec5Eb3F62190222Cfb56F,202404.0,3856.8613671602207,Agenzia Per L'Italia Digitale,4,Varie,11.0,Prestiti,1653.46,2024-05-11T03:01:07.269,Sud,Varie,1653.46,11,11,3905.0262011891273
6667A4C0262Bc331Bdcd0Bd7,202405.0,8.0,Ministero Del Lavoro E Delle Politiche Sociali,4,Varie,9.0,Riscatti,841.87,2024-06-11T03:01:23.745,Centro,Varie,841.87,9,9,8.0
659F41739B1C14690C5C414D,202321.9562308086,44.0,Ministero Del Turismo,4,Previdenziali,11.0,Prestiti,1990.44,2024-01-11T02:01:40.336,Nord,Varie,1990.44,11,11,44.0
671A7805568F1404768E2B8B,202409.0,966.0,Ansfisa - Agenzia Nazionale Per La Sicurezza Delle Ferrovie E Delle Infrastrutture Stradali E Autostradali,2,Previdenziali,5.0,Irpef,320922.08000000025,2024-10-24T18:30:35.560,Nord,Erariali,320922.08000000025,5,5,966.0
66E0Ee5Df458Af5423Ceb4Fc,202408.0,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,4,Varie,12.0,Altre Voci,7859.060000000001,2024-09-11T03:01:11.704,Isole,Varie,7859.060000000001,12,12,963.0
663Ec5F43F62190222Cfb70B,202404.0,9.0,Ministero Della Giustizia,4,Varie,9.0,Riscatti,282747.52,2024-05-11T03:01:07.269,Nord,Varie,282747.52,9,9,9.0
6731590C568F146439948Fcd,202410.0,12.0,Ministero Dell'Interno,1,Netto,15.0,Netto,322573554.03,2024-11-11T02:00:28.485,Isole,Netto,322573554.03,15,15,12.0
6667A4B7262Bc331Baee7384,202405.0,3856.8613671602207,Unknown,2,Erariali,7.0,//,14787.68,11-06-24,Isole,Erariali,14787.68,7,7,3905.0262011891273
65C81F2C3F62191D310D6501,202401.0,925.0,Autorita' Garante Per L'Infanzia E L'Adolescenza Agia,2,Erariali,6.0,Irap,5785.7,11/02/2024,Centro,Erariali,5785.7,6,6,925.0
65Ee5Ac6F458Af56Cdec182F,202405.0,834.0,Comune Di Montorfano,4,Varie,9.0,Riscatti,16.85,2024-03-11T02:01:04.421,Nord,Varie,16.85,9,9,834.0
671A7805E28F8D6B0A19D149,202409.0,964.0,Comune Di Caravaggio,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,10730.210000000028,2024-10-24T18:30:35.560,Isole,Previdenziali,10730.210000000028,14,14,964.0
66Bf604A0377F64B679F2833,202405.0,822.0,Regione Lazio,2,Previdenziali,7.0,Addizionali Regionali,488738.0699999996,2024-08-16T16:11:01.334,Sud,Erariali,488738.0699999996,7,7,822.0
671A780D568F1404768E2Bcc,202409.0,938.0,Ente Parco Nazionale Della Majella,4,Assistenziali,10.0,Ritenute Sindacali,160.66000000000005,2024-10-24T18:30:35.560,Sud,Varie,160.66000000000005,10,10,938.0
65C81F2B3F62191D044E2A77,202401.0,16.0,C.N.E.L.- Consiglio Nazionale Dell'Economia E Del Lavoro,2,Erariali,5.0,Irpef,38470.77,2024-02-11T02:01:21.381,Nord,Erariali,38470.77,5,5,16.0
661738E39B1C14196E7Da2A3,202403.0,9.0,Ministero Della Giustizia,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,101583947.11,2024-04-11T03:00:48.766,Isole,Previdenziali,101583947.11,13,13,9.0
6667A4C1262Bc331Bdcd0C43,202405.0,910.0,Azienda Sanitaria Locale Roma 6,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,3755305.83,11-06-24,Centro,Previdenziali,3755305.83,13,13,910.0
668F34079B1C1405Cffd2Cab,202406.0,960.0,Autorita' Di Bacino Distr. Dell'Appennino Settentrionale,4,Varie,9.0,Riscatti,218.27,2024-07-11T03:01:16.866,Centro,Varie,218.27,9,9,960.0
6667A4B7262Bc331Bdcd0B6A,202405.0,32.0,Istituto Superiore Di Sanita',4,Varie,9.0,Riscatti,2054.0700000000006,2024-06-11T03:01:23.745,Nord,Varie,2054.0700000000006,9,9,32.0
65Ee5Ac5F458Af56D2Af5316,202402.0,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,4,Varie,12.0,Altre Voci,740.0099999999999,2024-03-11T02:01:04.421,Isole,Varie,740.0099999999999,12,12,963.0
659F417C9B1C1468E2E39A7C,202321.9562308086,950.0,Agenzia Italiana Per La Cooperazione Allo Sviluppo,2,Erariali,5.0,Irpef,386927.98000000016,2024-01-11T02:01:40.336,Isole,Erariali,386927.98000000016,5,5,950.0
65Ee5Ac7Eb0F334C5C367583,202402.0,868.0,Anbsc-Agenzia Nazionale Beni Sequestrati E Confiscati,4,Varie,11.0,//,5612.99,2024-03-11T02:01:04.421,Sud,Varie,5612.99,11,11,868.0
6667A4C1262Bc331Bdcd0C1B,202405.0,19.0,Ministero Universita' E Ricerca,4,Varie,12.0,Altre Voci,51351.23,2024-06-11T03:01:23.745,Sud,Varie,51351.23,12,12,19.0
668F34090377F62206882Bfe,202406.0,969.0,Ordine Degli Psicologi Del Lazio,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,1659.42,2024-07-11T03:01:16.866,Centro,Previdenziali,1659.42,14,14,969.0
668F34120377F62206882Cc1,202406.0,971.0,Arpal Puglia,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,551149.9299999834,2024-07-11T03:01:16.866,Nord,Previdenziali,551149.9299999834,13,13,971.0
659F41739B1C14690C5C418F,202405.0,829.0,Autorita' Di Bacino Distrettuale Del Fiume Po,2,Erariali,6.0,Irap,39131.00000000001,2024-01-11T02:01:40.336,Sud,Erariali,39131.00000000001,6,6,959.0
6667A4B7262Bc331Bdcd0B12,202405.0,958.0,Autorita' Di Bacino Distrettuale Dell'Appennino Centrale,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,49965.89999999996,11/06/2024,Isole,Previdenziali,49965.89999999996,13,13,958.0
6667A4B8262Bc331Baee73D3,202405.0,1.0,Ministero Dell'Economia E Finanze,2,Erariali,7.0,Addizionali Regionali,5587640.11,2024-06-11T03:01:23.745,Centro,Erariali,5587640.11,7,7,1.0
66Bf60530377F64Bd0Cd260E,202407.0,957.0,Ordine Dott. Commercialisti Ed Esperti Contabili Di Verona,3,Previdenziali,13.0,,2361.6800000000007,16-08-24,Centro,Previdenziali,2361.6800000000007,13,13,957.0
668F34120377F62206882Cc3,202405.0,12.0,Ministero Dell'Interno,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,144578739.64,2024-07-11T03:01:16.866,Isole,Previdenziali,144578739.64,13,13,12.0
668F34090377F62206882C45,202406.0,25.0,Archivi Notarili,2,Erariali,5.0,Irpef,152310.03,2024-07-11T03:01:16.866,Sud,Erariali,152310.03,5,5,25.0
6667A4C1262Bc331Bdcd0Be6,202405.0,898.0,Ente Strumentale Alla Croce Rossa Italiana,2,Erariali,6.0,Irap,3411.7600000000016,2024-06-11T03:01:23.745,Isole,Erariali,3411.7600000000016,6,6,898.0
6667A4B7262Bc331Bdcd0B0B,202405.0,5.0,Presidenza Del Consiglio Dei Ministri,4,Varie,11.0,Prestiti,105305.64,2024-06-11T03:01:23.745,Sud,Varie,105305.64,11,11,5.0
66Bf604A0377F64B679F286F,202407.0,919.0,Autorita' Ufficio Parlamentare Di Bilancio (Upb),2,Erariali,5.0,Irpef,92391.9,2024-08-16T16:11:01.334,Sud,Erariali,92391.9,5,5,919.0
6667A4B7262Bc331Bdcd0B80,202405.0,816.0,Comune Di Carosino,4,Varie,12.0,Altre Voci,12.7,2024-06-11T03:01:23.745,Centro,Varie,12.7,12,12,816.0
66E0Ee65F458Af5423Ceb5B1,202408.0,957.0,Ordine Dott. Commercialisti Ed Esperti Contabili Di Verona,2,Erariali,7.0,Addizionali Regionali,223.62,2024-09-11T03:01:11.704,Centro,Erariali,223.62,7,7,957.0
671A7805568F1404768E2B26,202409.0,969.0,Ordine Degli Psicologi Del Lazio,2,Erariali,5.0,Irpef,7581.559999999999,2024-10-24T18:30:35.560,Sud,Erariali,7581.559999999999,5,5,969.0
661738E49B1C14196E7Da301,202403.0,816.0,Comune Di Carosino,4,Varie,12.0,Altre Voci,12.7,2024-04-11T03:00:48.766,Isole,Varie,12.7,12,12,816.0
668F34139B1C1405Cffd2E36,202406.0,905.0,Azienda Regionale Emergenza Sanitaria,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,1945444.99,2024/07/11,Nord,Previdenziali,1945444.99,13,13,905.0
65Ee5Ac7Eb0F334C5C367548,202402.0,4.0,Ministero Dell'Istruzione E Del Merito,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,454547859.18,2024-03-11T02:01:04.421,Centro,Previdenziali,454547859.18,14,14,4.0
659F417C9B1C1468E2E39A75,202321.9562308086,953.0,Anpal - Agenzia Nazionale Per Le Politiche Attive Del Lavoro,2,Erariali,6.0,Irap,167461.43999999945,2024-01-11T02:01:40.336,Nord,Erariali,167461.43999999945,6,6,953.0
661738E6262Bc367Cf0Df85B,202403.0,3856.8613671602207,Agenzia Per L'Italia Digitale,2,Erariali,7.0,Addizionali Regionali,15186.73,2024-04-11T03:00:48.766,Isole,Erariali,15186.73,7,7,3905.0262011891273
65C81F2Cf458Af1D5B472924,202401.0,25.0,Archivi Notarili,4,Varie,9.0,Riscatti,91.79,2024-02-11T02:01:21.381,Sud,Varie,91.79,9,9,25.0
65C81F2B3F62191D044E2Ac7,202401.0,822.0,Regione Lazio,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,3657948.930000152,2024-02-11T02:01:21.381,Isole,Previdenziali,3657948.930000152,13,13,822.0
66E0Ee5Bf458Af54A5Dbc77A,202408.0,3856.8613671602207,Agenzia Per L'Italia Digitale,4,Varie,12.0,Altre Voci,3023.8099999999995,2024-09-11T03:01:11.704,Centro,Varie,3023.8099999999995,12,12,3905.0262011891273
66E0Ee66F458Af54A5Dbc884,202408.0,6.0,Ministero Dell'Ambiente E Della Sicurezza Energetica,1,Netto,15.0,Netto,4137273.46,2024-09-11T03:01:11.704,Centro,Netto,4137273.46,15,15,6.0
65C81F2Cf458Af1D5B4728C4,202401.0,3856.8613671602207,Agenzia Per L'Italia Digitale,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,49327.22999999983,2024-02-11T02:01:21.381,Centro,Previdenziali,49327.22999999983,14,14,3905.0262011891273
65C81F2B3F62191D044E2Afb,202401.0,960.0,Autorita' Di Bacino Distr. Dell'Appennino Settentrionale,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,39908.87000000003,2024-02-11T02:01:21.381,Nord,Previdenziali,39908.87000000003,13,13,960.0
668F34079B1C1405Cffd2Cd9,202406.0,32.0,Istituto Superiore Di Sanita',2,Erariali,7.0,Addizionali Regionali,233969.2499999999,2024-07-11T03:01:16.866,Centro,Erariali,233969.2499999999,7,7,32.0
66Bf60530377F64B681B51C2,202407.0,925.0,Nd,4,Varie,12.0,Altre Voci,87.0,2024-08-16T16:11:01.334,Isole,Varie,87.0,12,12,925.0
6731590C568F146444A34E6C,202410.0,802.0,Aran,2,Erariali,8.0,Addizionali Comunali,1416.1100000000006,Nov 11 2024,Isole,Erariali,1416.1100000000006,8,8,802.0
66Bf604A0377F64B679F2882,202407.0,945.0,Ente Parco Nazionale Del Gran Sasso E Monti Della Laga,1,Netto,15.0,Netto,68929.11,2024-08-16T16:11:01.334,Isole,Netto,68929.11,15,15,945.0
659F417C9B1C14690C5C421C,202321.9562308086,843.0,Anvur(Agenzia Naz.Valutazione Sist.Universitario E Ricerca),3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,105952.76000000013,2024-01-11T02:01:40.336,Nord,Previdenziali,105952.76000000013,13,13,843.0
659F41729B1C1468E2E399B8,202321.9562308086,938.0,Ente Parco Nazionale Della Majella,4,Varie,10.0,Ritenute Sindacali,210.6,2024/01/11,Nord,Varie,210.6,10,10,938.0
66E0Ee5Cf458Af54A5Dbc7A3,202408.0,1.0,Ministero Dell'Economia E Finanze,2,Da Definire,5.0,Irpef,44298974.21,2024-09-11T03:01:11.704,Isole,Erariali,44298974.21,5,5,1.0
65Ee5Ac5F458Af56D2Af52Df,202402.0,32.0,Istituto Superiore Di Sanita',2,Erariali,8.0,Addizionali Comunali,2868.89,2024-03-11T02:01:04.421,Sud,Erariali,2868.89,8,8,32.0
6667A4B7262Bc331Baee7373,202405.0,969.0,Ordine Degli Psicologi Del Lazio,1,Netto,15.0,Netto,31025.29,2024-06-11T03:01:23.745,Isole,Netto,31025.29,15,15,969.0
65Ee5Ac5F458Af56D2Af5335,202402.0,898.0,Ente Strumentale Alla Croce Rossa Italiana,2,Erariali,5.0,Irpef,13299.85,2024-03-11T02:01:04.421,Centro,Erariali,13299.85,5,5,898.0
661738E49B1C14196E7Da352,202403.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,2,Erariali,7.0,Nd,441.67,2024-04-11T03:00:48.766,Sud,Erariali,441.67,7,7,894.0
659F41729B1C1468E2E399D2,202405.0,898.0,Ente Strumentale Alla Croce Rossa Italiana,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,52754.60000000001,2024-01-11T02:01:40.336,Isole,Previdenziali,52754.60000000001,13,13,898.0
65C81F2Cf458Af1D5B4728C6,202401.0,32.0,Istituto Superiore Di Sanita',4,Varie,11.0,Prestiti,74032.00999999998,2024-02-11T02:01:21.381,Isole,Varie,74032.00999999998,11,11,32.0
671A780De28F8D6B0A19D25C,202409.0,3856.8613671602207,Agenzia Del Demanio,1,Netto,15.0,Netto,3195476.14,24-10-24,Isole,Netto,3195476.14,15,15,3905.0262011891273
659F41729B1C1468E2E3994B,202405.0,13.0,Ministero Delle Imprese E Del Made In Italy,1,Netto,15.0,Netto,27637016.72,2024-01-11T02:01:40.336,Centro,Netto,27637016.72,15,15,13.0
671A780D568F1404768E2Bdd,202409.0,945.0,Ente Parco Nazionale Del Gran Sasso E Monti Della Laga,2,Erariali,6.0,Irap,5755.230000000008,2024-10-24T18:30:35.560,Centro,Erariali,5755.230000000008,6,6,945.0
6667A4C1262Bc331Bdcd0C26,202405.0,13.0,Ministero Delle Imprese E Del Made In Italy,1,Previdenziali,15.0,Netto,7853690.88,2024-06-11T03:01:23.745,Nord,Netto,7853690.88,15,15,13.0
659F417B9B1C1468E2E39A3D,202321.9562308086,970.0,Parco Del Circeo,2,Erariali,6.0,Irap,2358.08,2024-01-11T02:01:40.336,Centro,Erariali,2358.08,6,6,970.0
65Ee5Ac6F458Af56Cdec1828,202402.0,13.0,Ministero Delle Imprese E Del Made In Italy,1,Netto,15.0,Netto,7567511.2,11-03-24,Sud,Netto,7567511.2,15,15,13.0
671A780De28F8D6B0A19D23E,202409.0,974.0,Agenzia Industrie Difesa Aid,1,Assistenziali,15.0,Netto,832618.77,2024-10-24T18:30:35.560,Nord,Netto,832618.77,15,15,974.0
663Ec5F23F62190222Cfb605,202404.0,843.0,Anvur(Agenzia Naz.Valutazione Sist.Universitario E Ricerca),4,Assistenziali,11.0,Prestiti,991.94,2024-05-11T03:01:07.269,Sud,Varie,991.94,11,11,843.0
668F34079B1C1405Cffd2Cdd,202406.0,868.0,Anbsc-Agenzia Nazionale Beni Sequestrati E Confiscati,4,Varie,9.0,Riscatti,662.53,2024-07-11T03:01:16.866,Isole,Varie,662.53,9,9,868.0
668F34119B1C1405Cffd2Dd1,202406.0,898.0,Ente Strumentale Alla Croce Rossa Italiana,2,Erariali,5.0,Irpef,10623.8,11/07/2024,Nord,Erariali,10623.8,5,5,898.0
6667A4B8262Bc331Baee73Ba,202405.0,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,2,Erariali,6.0,Irap,32264.670000000016,2024-06-11T03:01:23.745,Nord,Erariali,32264.670000000016,6,6,963.0
663Ec5Ea3F62190222Cfb4D6,202404.0,898.0,Ente Strumentale Alla Croce Rossa Italiana,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,2900.050000000002,2024-05-11T03:01:07.269,Isole,Previdenziali,2900.050000000002,14,14,898.0
66Bf60490377F64B681B5167,202407.0,10.0,Ministero Della Salute,2,Erariali,6.0,Irap,603778.68,2024-08-16T16:11:01.334,Sud,Erariali,603778.68,6,6,10.0
65Ee5Ac7Eb0F334C5C367570,202402.0,28.0,Consiglio Per Ric. In Agricoltura E Analisi Economia Agraria,1,Netto,15.0,Netto,4755324.17,2024-03-11T02:01:04.421,Isole,Netto,4755324.17,15,15,28.0
66Bf60490377F64B681B5174,202407.0,952.0,Azienda Sanitaria Locale Roma 2,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,6831175.68,2024-08-16T16:11:01.334,Centro,Previdenziali,6831175.68,13,13,952.0
663Ec5F33F62190222Cfb69B,202404.0,960.0,Autorita' Di Bacino Distr. Dell'Appennino Settentrionale,2,Erariali,8.0,Addizionali Comunali,1115.9999999999995,2024-05-11T03:01:07.269,Sud,Erariali,1115.9999999999995,8,8,960.0
66Bf60490377F64B681B50F0,202407.0,3856.8613671602207,//,2,Erariali,8.0,Addizionali Comunali,46498.310000000034,2024-08-16T16:11:01.334,Centro,Erariali,46498.310000000034,8,8,3905.0262011891273
65C81F2B3F62191D044E2Ad1,202401.0,894.0,,2,Erariali,6.0,Irap,1976.39,2024-02-11T02:01:21.381,Nord,Erariali,1976.39,6,6,894.0
66E0Ee5Cf458Af5423Ceb4D7,202408.0,22.0,Agenzia Delle Entrate,2,Previdenziali,8.0,Nd,845553.869999987,2024-09-11T03:01:11.704,Isole,Erariali,845553.869999987,8,8,22.0
668F34129B1C1405Cffd2E2A,202406.0,929.0,Azienda Sanitaria Locale Viterbo,2,Erariali,6.0,Irap,926751.75,11.07.2024,Centro,Erariali,926751.75,6,6,929.0
661738E59B1C1417E85D36F7,202403.0,829.0,Agenzia Del Demanio,4,Varie,10.0,Ritenute Sindacali,33271.86,2024-04-11T03:00:48.766,Isole,Varie,33492.77500000004,10,10,3905.0262011891273
6667A4B7262Bc331Bdcd0B79,202405.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,4,Varie,10.0,Ritenute Sindacali,74.22,2024-06-11T03:01:23.745,Sud,Varie,74.22,10,10,894.0
663Ec5Ea3F62190222Cfb51A,202404.0,11.0,"Ministero Dell'Agricoltura, Della Sovranita' Alimentare E Delle Foreste",2,Erariali,6.0,Irap,721028.22,2024-05-11T03:01:07.269,Centro,Erariali,721028.22,6,6,11.0
663Ec5Eb3F62190222Cfb581,202404.0,974.0,Agenzia Industrie Difesa Aid,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,84017.52000000111,11-05-24,Sud,Previdenziali,84017.52000000111,14,14,974.0
66E0Ee5Df458Af5423Ceb4F6,202408.0,7.0,Ministero Degli Affari Esteri E Della Cooperazione Internazionale,2,Erariali,6.0,Irap,649076.34,2024-09-11T03:01:11.704,Isole,Erariali,649076.34,6,6,7.0
671A7805568F1404768E2Ba0,202409.0,834.0,Comune Di Montorfano,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,6213.240000000003,24-10-24,Isole,Previdenziali,6213.240000000003,13,13,834.0
668F34120377F62206882Cc0,202406.0,938.0,Ente Parco Nazionale Della Majella,1,Netto,15.0,Netto,63694.67,2024-07-11T03:01:16.866,Isole,Netto,63694.67,15,15,938.0
659F417D9B1C1468E2E39A86,202321.9562308086,921.0,A.O. S. Giovanni Addolorata,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,33271.86,2024-01-11T02:01:40.336,Sud,Previdenziali,33492.77500000004,13,13,921.0
659F417C9B1C14690C5C4225,202321.9562308086,5.0,Presidenza Del Consiglio Dei Ministri,1,Netto,15.0,Netto,12335993.14,2024-01-11T02:01:40.336,Isole,Netto,12335993.14,15,15,5.0
661738E59B1C1417E85D36Dc,202403.0,960.0,Autorita' Di Bacino Distr. Dell'Appennino Settentrionale,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,12055.45000000003,2024-04-11T03:00:48.766,Sud,Previdenziali,12055.45000000003,14,14,960.0
66E0Ee65F458Af5423Ceb5C2,202408.0,12.0,Ministero Dell'Interno,2,Netto,8.0,Addizionali Comunali,4485163.05,2024-09-11T03:01:11.704,Nord,Erariali,4485163.05,8,8,12.0
6667A4B7262Bc331Bdcd0B78,202405.0,894.0,Ente Parco Nazionale Dell'Alta Murgia,2,Erariali,7.0,Addizionali Regionali,441.67,2024-06-11T03:01:23.745,Nord,Erariali,441.67,7,7,894.0
65C81F2B3F62191D044E2Aac,202401.0,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,4,Varie,11.0,Prestiti,4778.42,2024/02/11,Isole,Varie,4778.42,11,11,963.0
663Ec5F33F62190222Cfb661,202405.0,938.0,Ente Parco Nazionale Della Majella,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,20318.400000000005,2024-05-11T03:01:07.269,Sud,Previdenziali,20318.400000000005,13,13,938.0
659F417C9B1C1468E2E39A61,202321.9562308086,25.0,Archivi Notarili,2,Erariali,6.0,Irap,182768.6100000016,2024-01-11T02:01:40.336,Nord,Erariali,182768.6100000016,6,6,25.0
66E0Ee5Bf458Af54A5Dbc759,202405.0,966.0,Ansfisa - Agenzia Nazionale Per La Sicurezza Delle Ferrovie E Delle Infrastrutture Stradali E Autostradali,2,Erariali,6.0,Irap,125591.13000000168,2024-09-11T03:01:11.704,Centro,Erariali,125591.13000000168,6,6,966.0
66Bf604B0377F64Bd0Cd25Da,202407.0,921.0,A.O. S. Giovanni Addolorata,2,Erariali,6.0,Irap,997070.15,2024-08-16T16:11:01.334,Isole,Erariali,997070.15,6,6,921.0
65Ee5Ac6F458Af56Cdec17D6,202402.0,816.0,Comune Di Carosino,4,Varie,12.0,Altre Voci,12.7,2024-03-11T02:01:04.421,Isole,Varie,12.7,12,12,816.0
671A780De28F8D6B0A19D22D,202409.0,970.0,-,3,Previdenziali,13.0,Previdenziali A Carico Del Datore Di Lavoro,4865.749999999999,2024-10-24T18:30:35.560,Nord,Previdenziali,4865.749999999999,13,13,970.0
659F417C9B1C1468E2E39A73,202321.9562308086,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,73203.8400000001,11/01/2024,Isole,Previdenziali,73203.8400000001,14,14,963.0
668F34129B1C1405Cffd2E25,202406.0,816.0,Comune Di Carosino,3,Previdenziali,14.0,Previdenziali A Carico Del Lavoratore,2596.66,2024-07-11T03:01:16.866,Sud,Previdenziali,2596.66,14,14,816.0
661738E49B1C14196E7Da341,202405.0,3856.8613671602207,Agenzia Per L'Italia Digitale,4,Varie,10.0,Ritenute Sindacali,944.2099999999996,11.04.2024,Nord,Varie,944.2099999999996,10,10,3905.0262011891273
