_id,mese,anno,codice_ente,descrizione_ente,provincia_sede,regione_sede,attivazioni,cessazioni,RATA,aggregation-time,qualifica,Provincia Sede,CODICE ENTE,3descrizione,regione%sede,att ivazioni
6852Caf8205349164Bec0C50,11.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Cb,13.0,0.0,1.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Cb,954.0,Ispettorato Nazionale Del Lavoro,13.0,0.0
6852Caf4205349164Beb1D08,11.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Av,14.0,1.0,1.0,202411.0,2025-06-18T16:15:20.148346,Funzionario,Av,954.0,Ispettorato Nazionale Del Lavoro,14.0,1.0
6852Caeb205349164Be973Ae,9.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Ar,8.0,2399.7896727364564,78.0,202409.0,2025-06-18T16:15:20.148346,Dirigente,Ar,4.0,Ministero Dell'Istruzione E Del Merito,8.0,2353.9985839859237
6852Caf5205349164Beb6Ea0,4.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Lt,11.0,12.0,18.0,202312.0,2025-06-18T16:15:20.148346,Funzionario,Lt,4.0,Ministero Dell'Istruzione E Del Merito,11.0,12.0
6852Cad9205349164Be89Dfd,8.0,2023.0,19.0,Ministero Universita' E Ricerca,Ba,15.0,26.0,1343.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Ba,19.0,Ministero Universita' E Ricerca,15.0,26.0
6852Cae8205349164Be8D7C6,10.0,2024.0,9.0,Ministero Della Giustizia,Pu,10.0,0.0,4.0,202410.0,2025-06-18T16:15:20.148346,Funzionario,Pu,9.0,Ministero Della Giustizia,10.0,0.0
6852Caed205349164Be99B98,7.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Im,6.0,1.0,0.0,202307.0,18-06-25,Dirigente,Im,954.0,Ispettorato Nazionale Del Lavoro,6.0,1.0
6852Caf4205349164Beb37Cd,11.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Go,5.0,60.0,12.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Go,4.0,Ministero Dell'Istruzione E Del Merito,5.0,60.0
6852Caf4205349164Beb1545,2.0,2024.0,12.0,Ministero Dell'Interno,Ta,15.0,1.0,2.0,202402.0,Giu 18 2025,Operatore,Ta,12.0,Ministero Dell'Interno,15.0,1.0
6852Caea205349164Be941Ce,5.0,2023.0,22.0,Agenzia Delle Entrate,Rm,11.0,139.0,15.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Rm,22.0,Agenzia Delle Entrate,11.0,139.0
6852Caf4205349164Beb24Fe,3.0,2024.0,14.0,Ispettorato Nazionale Del Lavoro,Te,12.0,1.0,0.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Te,954.0,Ispettorato Nazionale Del Lavoro,12.0,1.0
6852Caef205349164Bea19F4,11.0,2023.0,12.0,Ministero Dell'Interno,Gr,8.0,2.0,1.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Gr,12.0,Ministero Dell'Interno,8.0,2.0
6852Caed205349164Be9A7Cb,4.0,2023.0,21.0,Agenzia Delle Dogane,Lu,8.0,0.0,1.0,202304.0,2025-06-18T16:15:20.148346,Impiegato,Lu,21.0,Agenzia Delle Dogane,8.0,0.0
6852Caf6205349164Beb8216,12.0,2024.0,15.0,Avvocatura Generale Dello Stato,Rm,11.0,11.0,8.0,202412.0,2025-06-18T16:15:20.148346,Funzionario,Rm,15.0,Avvocatura Generale Dello Stato,11.0,11.0
6852Caf0205349164Bea467A,11.0,2024.0,19.0,Ministero Universita' E Ricerca,Av,14.0,103.0,21.0,202411.0,2025-06-18T16:15:20.148346,Funzionario,Av,19.0,Ministero Universita' E Ricerca,14.0,103.0
6852Caf5205349164Beb7557,6.0,2024.0,9.0,Ministero Della Giustizia,Lc,3.0,8.0,1.0,202406.0,2025-06-18T16:15:20.148346,Funzionario,Lc,9.0,Ministero Della Giustizia,3.0,8.0
6852Caf1205349164Bea7A49,12.0,2024.0,10.0,Ministero Della Salute,//,17.0,0.0,2.0,202412.0,2025-06-18T16:15:20.148346,Impiegato,Rc,10.0,Ministero Della Salute,17.0,0.0
6852Cae8205349164Be8D839,2.0,2023.0,12.0,Ministero Dell'Interno,Kr,17.0,0.0,1.0,202302.0,2025-06-18T16:15:20.148346,Impiegato,Kr,12.0,Ministero Dell'Interno,17.0,0.0
6852Cae6205349164Be89Fe4,5.0,2024.0,22.0,Agenzia Delle Entrate,Rc,17.0,0.0,1.0,202405.0,2025-06-18T16:15:20.148346,Dirigente,Rc,22.0,Agenzia Delle Entrate,17.0,0.0
6852Cad98D61D50C63E43781,11.0,2023.0,21.0,Agenzia Delle Dogane,Ag,18.0,1.0,0.0,202311.0,2025-06-18T16:15:20.148346,Funzionario,Ag,21.0,Agenzia Delle Dogane,18.0,1.0
6852Caf8205349164Bebf43B,10.0,2023.0,14.0,Ministero Della Cultura,Cs,17.0,0.0,12.0,202312.0,2025-06-18T16:15:20.148346,Dirigente,Cs,14.0,Ministero Della Cultura,17.0,0.0
6852Caf5205349164Beb3C60,6.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Vi,4.0,26.0,2.0,202406.0,2025-06-18T16:15:20.148346,Funzionario,Vi,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,4.0,26.0
6852Cad98D61D50C63E436Ab,6.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Vv,17.0,3.0,585.0,202406.0,2025-06-18T16:15:20.148346,Funzionario,Vv,4.0,Ministero Dell'Istruzione E Del Merito,17.0,3.0
6852Caf1205349164Bea85Dd,9.0,2024.0,19.0,Unknown,Sv,6.0,758.0,3.0,202409.0,2025-06-18T16:15:20.148346,Impiegato,Sv,19.0,Ministero Universita' E Ricerca,6.0,758.0
6852Caee205349164Be9F923,4.0,2023.0,9.0,Ministero Della Giustizia,Ce,14.0,3.0,41.0,202304.0,2025-06-18T16:15:20.148346,Funzionario,Ce,9.0,Ministero Della Giustizia,14.0,3.0
6852Caf6205349164Beb8Bd5,7.0,2024.0,19.0,Ministero Universita' E Ricerca,Vc,10.0,149.0,0.0,202405.0,2025-06-18T16:15:20.148346,Operatore,Vc,19.0,Ministero Universita' E Ricerca,1.0,149.0
6852Caf3205349164Beadc48,4.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Pz,16.0,0.0,1.0,202304.0,2025-06-18T16:15:20.148346,Operatore,Pz,1.0,Ministero Dell'Economia E Finanze,16.0,0.0
6852Cae9205349164Be8Ee37,9.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Vb,1.0,1974.0,12.0,202309.0,2025-06-18T16:15:20.148346,Operatore,Vb,4.0,Ministero Dell'Istruzione E Del Merito,1.0,1974.0
6852Caeb205349164Be95Ffb,7.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Kr,17.0,1.0,0.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Kr,954.0,Ispettorato Nazionale Del Lavoro,17.0,1.0
6852Caf2205349164Beab4A9,9.0,2024.0,21.0,Agenzia Delle Dogane,Pi,8.0,0.0,1.0,202409.0,2025-06-18T16:15:20.148346,Operatore,Pi,21.0,Agenzia Delle Dogane,8.0,0.0
6852Cb02C1E0062992432D7F,7.0,2024.0,12.0,Ministero Dell'Interno,Rm,11.0,75.0,50.0,202407.0,2025-06-18T16:15:20.148346,Operatore,Rm,12.0,Ministero Dell'Interno,11.0,75.0
6852Caf5205349164Beb64Ff,2.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Bo,7.0,2.0,0.0,202307.0,2025-06-18T16:15:20.148346,Impiegato,Bo,1.0,Ministero Dell'Economia E Finanze,7.0,2.0
6852Caf6205349164Beba4Dd,7.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Ro,4.0,75.0,21.0,202307.0,2025-06-18T16:15:20.148346,Operatore,Ro,4.0,Ministero Dell'Istruzione E Del Merito,4.0,75.0
6852Caf8205349164Bebf4C9,12.0,2024.0,1.0,Ministero Dell'Economia E Finanze,Ap,10.0,2.0,0.0,202412.0,18.06.2025,Dirigente,Ap,1.0,Ministero Dell'Economia E Finanze,10.0,2.0
6852Caf4205349164Beb0Ee8,5.0,2023.0,1.0,Ministero Dell'Economia E Finanze,No,1.0,0.0,1.0,202305.0,2025-06-18T16:15:20.148346,Operatore,No,1.0,Ministero Dell'Economia E Finanze,1.0,0.0
6852Caec205349164Be984B8,7.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Te,12.0,0.0,3.0,202407.0,2025-06-18T16:15:20.148346,Impiegato,Te,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,12.0,0.0
6852Caf4205349164Beb0830,9.0,2024.0,19.0,Ministero Universita' E Ricerca,Unknown,17.0,1289.0,50.0,202409.0,2025-06-18T16:15:20.148346,Impiegato,Rc,19.0,Ministero Universita' E Ricerca,17.0,1289.0
6852Caeb205349164Be94725,12.0,2024.0,9.0,Ministero Della Giustizia,Re,7.0,5.0,5.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Re,9.0,Ministero Della Giustizia,7.0,5.0
6852Cafe79C2715845D94777,11.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Kr,17.0,0.0,1.0,202308.0,2025-06-18T16:15:20.148346,Impiegato,Kr,1.0,Ministero Dell'Economia E Finanze,17.0,0.0
6852Caf6205349164Beb7E1D,5.0,2023.0,14.0,Ministero Universita' E Ricerca,Sa,14.0,3.0,19.0,202305.0,2025-06-18T16:15:20.148346,Funzionario,Sa,19.0,Ministero Universita' E Ricerca,14.0,3.0
6852Caf7205349164Bebd0E5,2.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Ro,4.0,0.0,1.0,202402.0,2025-06-18T16:15:20.148346,Dirigente,Ro,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,4.0,0.0
6852Caeb205349164Be94D01,6.0,2024.0,22.0,N.D.,Is,13.0,1.0,0.0,202406.0,2025-06-18T16:15:20.148346,Impiegato,Is,22.0,Agenzia Delle Entrate,13.0,1.0
6852Caea205349164Be9177A,8.0,2021.0,12.0,Ministero Dell'Interno,Ro,4.0,0.0,1.0,202308.0,2025-06-18T16:15:20.148346,Funzionario,Ro,12.0,Ministero Dell'Interno,4.0,0.0
6852Caee205349164Be9Cd1B,12.0,2023.0,19.0,Ministero Universita' E Ricerca,So,3.0,5.0,0.0,202312.0,2025-06-18T16:15:20.148346,Dirigente,So,19.0,Ministero Universita' E Ricerca,3.0,5.0
6852Caef205349164Bea0392,11.0,2023.0,22.0,Agenzia Delle Entrate,Im,6.0,5.0,1.0,202311.0,2025-06-18T16:15:20.148346,Operatore,Im,22.0,Agenzia Delle Entrate,6.0,5.0
6852Caf5205349164Beb48E8,9.0,2023.0,14.0,Ministero Della Cultura,Gr,8.0,2.0,0.0,202309.0,2025-06-18T16:15:20.148346,Operatore,Gr,14.0,Ministero Della Cultura,8.0,2.0
6852Caf3205349164Beaef3B,10.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Lt,11.0,1011.0,63.0,202410.0,2025-06-18T16:15:20.148346,Funzionario,Lt,4.0,Ministero Dell'Istruzione E Del Merito,11.0,1011.0
6852Caee205349164Be9Ea75,10.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Ba,15.0,726.0,87.0,202310.0,2025-06-18T16:15:20.148346,Dirigente,Ba,4.0,Ministero Dell'Istruzione E Del Merito,15.0,726.0
6852Caf7205349164Bebb877,5.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Aq,12.0,540.0,15.0,202405.0,2025-06-18T16:15:20.148346,Operatore,Aq,4.0,Ministero Dell'Istruzione E Del Merito,12.0,540.0
6852Caf7205349164Bebc7D4,4.0,2024.0,954.0,Ispettorato Nazionale Del Lavoro,Rm,11.0,3.0,5.0,202404.0,2025-06-18T16:15:20.148346,Impiegato,Rm,954.0,Ispettorato Nazionale Del Lavoro,11.0,3.0
6852Caf6205349164Beba3Eb,11.0,2024.0,2020.0,Ministero Universita' E Ricerca,Kr,17.0,0.0,3.0,202411.0,2025-06-18T16:15:20.148346,Impiegato,Kr,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Caea205349164Be919Eb,11.0,2024.0,19.0,Ministero Universita' E Ricerca,Mb,3.0,225.0,28.0,202411.0,2025-06-18T16:15:20.148346,Dirigente,Mb,19.0,Ministero Universita' E Ricerca,3.0,225.0
6852Cafe79C2715845D945D7,9.0,2023.0,22.0,Agenzia Delle Entrate,Aq,12.0,0.0,2.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Aq,22.0,Agenzia Delle Entrate,12.0,0.0
6852Caee205349164Be9Fb1A,11.0,2023.0,19.0,Ministero Universita' E Ricerca,Vi,10.0,2.0,3.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Vi,19.0,Ministero Universita' E Ricerca,4.0,2.0
6852Caee205349164Be9Eba2,11.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Ud,5.0,198.0,30.0,202411.0,18-06-25,Impiegato,Ud,4.0,Ministero Dell'Istruzione E Del Merito,5.0,198.0
6852Caed205349164Be9Baa1,1.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Pi,8.0,4.0,0.0,202312.0,2025-06-18T16:15:20.148346,Impiegato,Pi,2.0,Ministero Delle Infrastrutture E Dei Trasporti,8.0,4.0
6852Caf8205349164Bec00B1,10.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Sa,14.0,3.0,2.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Sa,954.0,Ispettorato Nazionale Del Lavoro,14.0,3.0
6852Caf6205349164Beb937A,12.0,2024.0,19.0,Ministero Universita' E Ricerca,Co,3.0,125.0,194.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Co,19.0,Ministero Universita' E Ricerca,3.0,125.0
6852Cae8205349164Be8Dbd1,11.0,2023.0,14.0,Ministero Dell'Interno,Ts,5.0,0.0,2.0,202311.0,2025-06-18T16:15:20.148346,Dirigente,Ts,12.0,Ministero Dell'Interno,5.0,0.0
6852Cae8205349164Be8Dbb8,11.0,2024.0,1.0,Ministero Dell'Economia E Finanze,Fr,11.0,0.0,2.0,202411.0,2025-06-18T16:15:20.148346,Operatore,Fr,1.0,Ministero Dell'Economia E Finanze,11.0,0.0
6852Caef205349164Bea0215,5.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Ce,14.0,0.0,7.0,202405.0,2025-06-18T16:15:20.148346,Funzionario,Ce,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,14.0,0.0
6852Caf4205349164Beb29A1,12.0,2023.0,3.0,Ministero Della Difesa,Fi,8.0,1.0,0.0,202312.0,2025-06-18T16:15:20.148346,Impiegato,Fi,3.0,Ministero Della Difesa,8.0,1.0
6852Cae9205349164Be8F25A,9.0,2023.0,9.0,Ministero Della Giustizia,Kr,17.0,17.0,6.0,202309.0,2025-06-18T16:15:20.148346,Operatore,Kr,9.0,Ministero Della Giustizia,17.0,17.0
6852Caf4205349164Beb39F0,12.0,2024.0,22.0,Agenzia Delle Entrate,Pz,16.0,1.0,1.0,202412.0,2025-06-18T16:15:20.148346,Impiegato,Pz,22.0,Agenzia Delle Entrate,16.0,1.0
6852Caef205349164Bea2Bf0,5.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Mn,3.0,786.0,6.0,202405.0,2025-06-18T16:15:20.148346,Impiegato,Mn,4.0,Ministero Dell'Istruzione E Del Merito,3.0,786.0
6852Caf0205349164Bea5D46,11.0,2023.0,21.0,Agenzia Delle Dogane,Rm,11.0,16.0,20.0,202311.0,2025-06-18T16:15:20.148346,Impiegato,Rm,21.0,Agenzia Delle Dogane,11.0,16.0
6852Caed205349164Be99643,4.0,2024.0,12.0,Ministero Dell'Interno,Bi,1.0,2.0,0.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Bi,12.0,Ministero Dell'Interno,1.0,2.0
6852Caf4205349164Beb24D8,6.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Ta,15.0,24.0,2303.282267809745,202406.0,2025-06-18T16:15:20.148346,Impiegato,Ta,4.0,Ministero Dell'Istruzione E Del Merito,15.0,24.0
6852Cb01C1E0062992432958,4.0,2024.0,22.0,Agenzia Delle Entrate,Im,6.0,0.0,1.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Im,22.0,Agenzia Delle Entrate,6.0,0.0
6852Caec205349164Be97F82,8.0,2023.0,3227.2559939375433,Agenzia Del Demanio,Bo,7.0,0.0,1.0,202308.0,2025-06-18T16:15:20.148346,Dirigente,Bo,3275.6768155650943,Agenzia Del Demanio,7.0,0.0
6852Caf5205349164Beb5Ddb,10.0,2023.0,14.0,Ministero Della Cultura,Sa,10.0,0.0,4.0,202310.0,2025-06-18T16:15:20.148346,Operatore,Sa,14.0,Ministero Della Cultura,14.0,0.0
6852Caea205349164Be941Cc,7.0,2023.0,18.0,Corte Dei Conti,Ve,4.0,3.0,0.0,202312.0,2025-06-18T16:15:20.148346,Dirigente,Ve,18.0,Corte Dei Conti,4.0,3.0
6852Caf6205349164Beb81F4,5.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Ro,4.0,0.0,6.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Ro,4.0,Ministero Dell'Istruzione E Del Merito,4.0,0.0
6852Caf4205349164Beb10Db,11.0,2024.0,19.0,Ministero Universita' E Ricerca,Su,19.0,72.0,14.0,202411.0,2025-06-18T16:15:20.148346,Impiegato,Su,19.0,Ministero Universita' E Ricerca,19.0,72.0
6852Caf5205349164Beb6B97,10.0,2023.0,19.0,Ministero Universita' E Ricerca,Ra,7.0,87.0,47.0,202310.0,2025-06-18T16:15:20.148346,Impiegato,Ra,19.0,Ministero Universita' E Ricerca,7.0,87.0
6852Caef205349164Bea071D,8.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Cz,17.0,0.0,2.0,202308.0,2025-06-18T16:15:20.148346,Dirigente,Cz,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,17.0,0.0
6852Caef205349164Bea0Bf4,12.0,2023.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Is,13.0,0.0,2.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Is,2.0,Ministero Delle Infrastrutture E Dei Trasporti,13.0,0.0
6852Caf2205349164Beac89A,8.0,2023.0,9.0,Ministero Della Giustizia,Lo,3.0,0.0,1.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Lo,9.0,Ministero Della Giustizia,3.0,0.0
6852Cad96555Da0907A4043D,5.0,2023.0,974.0,Agenzia Industrie Difesa Aid,Rm,11.0,2.0,1.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Rm,974.0,Agenzia Industrie Difesa Aid,11.0,2.0
6852Cae8205349164Be8C4D7,12.0,2024.0,1.0,Ministero Dell'Economia E Finanze,Gr,8.0,1.0,0.0,202412.0,2025-06-18T16:15:20.148346,Funzionario,Gr,1.0,Ministero Dell'Economia E Finanze,8.0,1.0
6852Caed205349164Be9C0Dd,5.0,2024.0,971.0,Arpal Puglia,Ta,15.0,0.0,1.0,202405.0,2025/06/18,Dirigente,Ta,971.0,Arpal Puglia,15.0,0.0
6852Caf6205349164Beba731,10.0,2024.0,12.0,Ministero Dell'Interno,Sa,14.0,0.0,5.0,202410.0,2025-06-18T16:15:20.148346,Impiegato,Sa,12.0,Ministero Dell'Interno,14.0,0.0
6852Caf7205349164Bebb613,8.0,2024.0,9.0,Ministero Della Giustizia,Pv,10.0,4.0,3.0,202408.0,2025-06-18T16:15:20.148346,Operatore,Pv,9.0,Ministero Della Giustizia,3.0,4.0
6852Caf0205349164Bea4D6E,12.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Tp,18.0,0.0,1.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Tp,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,18.0,0.0
6852Caf1205349164Bea8321,6.0,2024.0,2.0,Ministero Delle Infrastrutture E Dei Trasporti,Vr,4.0,0.0,2.0,202406.0,2025/06/18,Operatore,Vr,2.0,Ministero Delle Infrastrutture E Dei Trasporti,4.0,0.0
6852Cae9205349164Be905A2,5.0,2023.0,19.0,N.D.,Vr,4.0,5.0,12.0,202305.0,2025-06-18T16:15:20.148346,Operatore,Vr,19.0,Ministero Universita' E Ricerca,4.0,5.0
6852Caf0205349164Bea6086,5.0,2024.0,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,Ce,14.0,1.0,2.0,202405.0,2025-06-18T16:15:20.148346,Dirigente,Ce,963.0,Autorita' Di Bacino Distrettuale Dell'Appennino Meridionale,14.0,1.0
6852Caf3205349164Bead19D,2.0,2024.0,14.0,Ispettorato Nazionale Del Lavoro,Pv,3.0,1.0,1.0,202402.0,2025-06-18T16:15:20.148346,Impiegato,Pv,954.0,Ispettorato Nazionale Del Lavoro,3.0,1.0
6852Caf6205349164Beb7742,9.0,2023.0,1.0,Ministero Dell'Economia E Finanze,Pi,8.0,1.0,1.0,202309.0,2025-06-18T16:15:20.148346,Impiegato,Pi,1.0,Ministero Dell'Economia E Finanze,8.0,1.0
6852Caf6205349164Beb8770,10.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Si,8.0,12.0,2303.282267809745,202306.0,2025-06-18T16:15:20.148346,Impiegato,Si,4.0,Ministero Dell'Istruzione E Del Merito,8.0,12.0
6852Caeb205349164Be95E54,6.0,2023.0,954.0,Ispettorato Nazionale Del Lavoro,Pr,7.0,0.0,1.0,202306.0,2025-06-18T16:15:20.148346,Impiegato,Pr,954.0,Ispettorato Nazionale Del Lavoro,7.0,0.0
6852Caec205349164Be98673,9.0,2023.0,19.0,Ministero Universita' E Ricerca,Rm,4.0,699.0,3.0,202309.0,2025-06-18T16:15:20.148346,Dirigente,Bl,19.0,Ministero Universita' E Ricerca,4.0,699.0
6852Caee205349164Be9D32C,12.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,//,11.0,1.0,465.0,202412.0,2025-06-18T16:15:20.148346,Operatore,Fr,4.0,Ministero Dell'Istruzione E Del Merito,11.0,1.0
6852Caef205349164Be9Ff0E,2.0,2024.0,12.0,Ministero Dell'Interno,Sa,14.0,2.0,4.0,202402.0,2025-06-18T16:15:20.148346,Operatore,Sa,12.0,Ministero Dell'Interno,14.0,2.0
6852Caf5205349164Beb65E1,9.0,2023.0,19.0,Ministero Universita' E Ricerca,Bt,15.0,1209.0,21.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Bt,19.0,Ministero Universita' E Ricerca,15.0,1209.0
6852Caf4205349164Beb1449,8.0,2023.0,27.0,Agenzia Nazionale Per I Giovani - Ang,Rm,11.0,0.0,1.0,202308.0,2025-06-18T16:15:20.148346,Operatore,Rm,27.0,Agenzia Nazionale Per I Giovani - Ang,11.0,0.0
6852Caf4205349164Beb3A9E,4.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Le,15.0,0.0,3.0,202404.0,2025-06-18T16:15:20.148346,Operatore,Le,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,15.0,0.0
6852Caea205349164Be93647,7.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Ag,18.0,0.0,3.0,202307.0,2025-06-18T16:15:20.148346,Dirigente,Ag,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,18.0,0.0
6852Cad96555Da0907A40079,7.0,2023.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Pa,18.0,1.0,12.0,202304.0,2025-06-18T16:15:20.148346,Operatore,Pa,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,18.0,1.0
6852Caf5205349164Beb5977,12.0,2023.0,14.0,Ministero Della Cultura,Pn,5.0,4.0,0.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Pn,14.0,Ministero Della Cultura,5.0,4.0
6852Caee205349164Be9Efbb,9.0,2024.0,9.0,Ministero Della Giustizia,En,18.0,1.0,1.0,202409.0,2025-06-18T16:15:20.148346,Funzionario,En,9.0,Ministero Della Giustizia,18.0,1.0
6852Caea205349164Be93052,3.0,2024.0,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,Pa,18.0,0.0,20.0,202403.0,2025-06-18T16:15:20.148346,Operatore,Pa,2020.0,Ministero Dell'Interno - Dipartimento Della P.S.,18.0,0.0
6852Cae9205349164Be9021A,2.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Fr,11.0,21.0,6.0,202302.0,2025-06-18T16:15:20.148346,Operatore,Fr,4.0,Ministero Dell'Istruzione E Del Merito,11.0,21.0
6852Caf6205349164Beba4A5,2.0,2024.0,12.0,Ministero Dell'Interno,Rg,18.0,1.0,2.0,202402.0,2025-06-18T16:15:20.148346,Funzionario,Rg,12.0,Ministero Dell'Interno,18.0,1.0
6852Caf4205349164Beb3997,10.0,2024.0,27.0,Agenzia Nazionale Per I Giovani - Ang,Rm,11.0,3.0,1.0,202410.0,2025-06-18T16:15:20.148346,Operatore,Rm,27.0,Agenzia Nazionale Per I Giovani - Ang,11.0,3.0
6852Caed205349164Be9A0Ac,9.0,2023.0,9.0,Ministero Della Giustizia,Le,15.0,19.0,13.0,202309.0,2025-06-18T16:15:20.148346,Operatore,Le,9.0,Ministero Della Giustizia,15.0,19.0
6852Caf8205349164Bec0Cc6,5.0,1408.6958321381449,15.0,Avvocatura Generale Dello Stato,Mi,3.0,0.0,1.0,202405.0,2025-06-18T16:15:20.148346,Impiegato,Mi,15.0,Avvocatura Generale Dello Stato,3.0,0.0
6852Caf8205349164Bebf484,12.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Bg,3.0,522.0,750.0,202412.0,2025-06-18T16:15:20.148346,Funzionario,Bg,4.0,Ministero Dell'Istruzione E Del Merito,3.0,522.0
6852Cb006555Da0907A41072,7.0,2024.0,15.0,Avvocatura Generale Dello Stato,Rm,16.0,0.0,2.0,202410.0,18/06/2025,Operatore,Pz,15.0,Avvocatura Generale Dello Stato,16.0,0.0
6852Caf6205349164Beb7D7A,6.0,2024.0,4.0,Ministero Dell'Istruzione E Del Merito,Lu,10.0,15.0,2303.282267809745,202406.0,Giu 18 2025,Funzionario,Lu,4.0,Ministero Dell'Istruzione E Del Merito,8.0,15.0
6852Caf5205349164Beb3D1E,1.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Tr,9.0,27.0,12.0,202301.0,2025-06-18T16:15:20.148346,Funzionario,Tr,4.0,Ministero Dell'Istruzione E Del Merito,9.0,27.0
6852Caeb205349164Be975D0,11.0,2024.0,19.0,Ministero Universita' E Ricerca,Ge,6.0,156.0,20.0,202411.0,2025-06-18T16:15:20.148346,Impiegato,Ge,19.0,Ministero Universita' E Ricerca,6.0,156.0
6852Caf5205349164Beb465F,12.0,2023.0,4.0,Ministero Dell'Istruzione E Del Merito,Pz,16.0,66.0,2.0,202312.0,2025-06-18T16:15:20.148346,Operatore,Pz,4.0,Ministero Dell'Istruzione E Del Merito,16.0,66.0
6852Caec205349164Be991Cf,4.0,2024.0,12.0,Ministero Dell'Interno,Ap,10.0,0.0,2.0,202312.0,2025-06-18T16:15:20.148346,Impiegato,Ap,12.0,Ministero Dell'Interno,10.0,0.0
6852Caf1205349164Bea75Aa,7.0,2024.0,3.0,Ministero Della Difesa,Rm,14.0,0.0,1.0,202407.0,2025-06-18T16:15:20.148346,Dirigente,Ce,3.0,Ministero Della Difesa,14.0,0.0
